uid,floor,star,score,boss,buff,ch1,ch1_rank,ch2,ch2_rank,ch3,ch3_rank,bangboo,rank_percent
85b954ff345b11f0acbb8878734f76cf,1,3,40390,Notorious - Marionette,Raging Storm,Astra Yao,0,Miyabi,0.0,Soukaku,6.0,Agent Gulliver,1977
85b954ff345b11f0acbb8878734f76cf,2,2,14402,Notorious - Dead End Butcher,Graceful Mastery,Jane,0,Vivian,0.0,Lucy,4.0,Amillion,1977
85b954ff345b11f0acbb8878734f76cf,3,2,18481,Autonomous Assault Unit - Typhon Destroyer,Worn Out,Zhu Yuan,0,Qingyi,0.0,Nicole,6.0,Resonaboo,1977
85b95700345b11f0876d8878734f76cf,1,1,13237,Notorious - Marionette,Graceful Mastery,Yanagi,0,Burnice,0.0,Vivian,0.0,Resonaboo,2634
85b95700345b11f0876d8878734f76cf,2,3,30729,Notorious - Dead End Butcher,Worn Out,Miyabi,2,Lycaon,2.0,Soukaku,6.0,Sharkboo,2634
85b95700345b11f0876d8878734f76cf,3,3,32432,Autonomous Assault Unit - Typhon Destroyer,Raging Storm,Soldier 0 - Anby,0,Trigger,0.0,Astra Yao,0.0,Plugboo,2634
85b9577e345b11f08bd18878734f76cf,1,3,61949,Notorious - Marionette,Worn Out,Hugo,2,Lycaon,1.0,Lighter,1.0,Robin,111
85b9577e345b11f08bd18878734f76cf,2,3,22109,Notorious - Dead End Butcher,Graceful Mastery,Piper,6,Vivian,0.0,Lucy,6.0,Bangvolver,111
85b9577e345b11f08bd18878734f76cf,3,3,39608,Autonomous Assault Unit - Typhon Destroyer,Worn Out,Harumasa,2,Qingyi,1.0,Rina,1.0,Plugboo,111
85b957e0345b11f0ba9a8878734f76cf,1,3,35484,Notorious - Marionette,Graceful Mastery,Miyabi,0,Nicole,6.0,Soukaku,6.0,Sharkboo,1206
85b957e0345b11f0ba9a8878734f76cf,2,3,23826,Notorious - Dead End Butcher,Graceful Mastery,Jane,0,Vivian,0.0,Lucy,6.0,Robin,1206
85b957e0345b11f0ba9a8878734f76cf,3,3,21746,Autonomous Assault Unit - Typhon Destroyer,Raging Storm,Harumasa,0,Qingyi,0.0,Astra Yao,0.0,,1206
85b9583f345b11f0a4128878734f76cf,1,3,42435,Notorious - Marionette,Graceful Mastery,Miyabi,0,Burnice,0.0,Astra Yao,0.0,Resonaboo,3135
85b9583f345b11f0a4128878734f76cf,2,2,14171,Notorious - Dead End Butcher,Graceful Mastery,Jane,1,Vivian,0.0,Nicole,6.0,Red Moccus,3135
85b9583f345b11f0a4128878734f76cf,3,1,8412,Autonomous Assault Unit - Typhon Destroyer,Raging Storm,Harumasa,0,Trigger,0.0,Soukaku,6.0,Agent Gulliver,3135
85b95892345b11f0ad168878734f76cf,1,3,41599,Notorious - Marionette,Worn Out,Astra Yao,1,Evelyn,0.0,Lighter,0.0,Robin,272
85b95892345b11f0ad168878734f76cf,2,3,36309,Notorious - Dead End Butcher,Graceful Mastery,Miyabi,2,Vivian,0.0,Lucy,6.0,Knightboo,272
85b95892345b11f0ad168878734f76cf,3,3,30706,Autonomous Assault Unit - Typhon Destroyer,Raging Storm,Soldier 0 - Anby,0,Caesar,1.0,Nicole,6.0,Snap,272
85b958e3345b11f0ab808878734f76cf,1,2,14391,Notorious - Marionette,Graceful Mastery,Vivian,0,Caesar,0.0,Piper,6.0,Robin,4139
85b958e3345b11f0ab808878734f76cf,2,3,22608,Notorious - Dead End Butcher,Graceful Mastery,Burnice,0,Lycaon,2.0,Miyabi,0.0,Sharkboo,4139
85b958e3345b11f0ab808878734f76cf,3,3,23359,Autonomous Assault Unit - Typhon Destroyer,Graceful Mastery,Rina,1,Lucy,6.0,Yanagi,0.0,Plugboo,4139
85b95932345b11f0a7858878734f76cf,1,3,22017,Notorious - Marionette,Worn Out,Astra Yao,0,Evelyn,0.0,Koleda,2.0,Snap,2785
85b95932345b11f0a7858878734f76cf,2,3,26827,Notorious - Dead End Butcher,Graceful Mastery,Vivian,0,Miyabi,0.0,Soukaku,6.0,Robin,2785
85b95932345b11f0a7858878734f76cf,3,3,20094,Autonomous Assault Unit - Typhon Destroyer,Worn Out,Rina,3,Harumasa,0.0,Qingyi,0.0,Plugboo,2785
85b9597f345b11f09ab78878734f76cf,1,3,38415,Notorious - Marionette,Graceful Mastery,Miyabi,0,Yanagi,0.0,Lucy,6.0,Agent Gulliver,135
85b9597f345b11f09ab78878734f76cf,2,3,39651,Notorious - Dead End Butcher,Graceful Mastery,Jane,0,Vivian,0.0,Astra Yao,0.0,Robin,135
85b9597f345b11f09ab78878734f76cf,3,3,41538,Autonomous Assault Unit - Typhon Destroyer,Raging Storm,Soldier 0 - Anby,0,Trigger,0.0,Nicole,6.0,Plugboo,135
85b959d7345b11f0bcb08878734f76cf,1,3,40803,Notorious - Marionette,Graceful Mastery,Miyabi,1,Soukaku,6.0,Lycaon,0.0,Sharkboo,3136
85b959d7345b11f0bcb08878734f76cf,3,3,24203,Autonomous Assault Unit - Typhon Destroyer,Raging Storm,Soldier 0 - Anby,0,Nicole,6.0,Astra Yao,0.0,Resonaboo,3136
85b95a27345b11f085d58878734f76cf,1,3,29025,Notorious - Marionette,Worn Out,Miyabi,0,Yanagi,0.0,Nicole,6.0,Agent Gulliver,2055
85b95a27345b11f085d58878734f76cf,2,3,22938,Notorious - Dead End Butcher,Graceful Mastery,Jane,0,Vivian,0.0,Astra Yao,1.0,Robin,2055
85b95a27345b11f085d58878734f76cf,3,3,20668,Autonomous Assault Unit - Typhon Destroyer,Raging Storm,Soldier 0 - Anby,1,Trigger,0.0,Caesar,0.0,Plugboo,2055
85b95a7c345b11f0b35a8878734f76cf,1,3,22216,Notorious - Marionette,Worn Out,Lighter,0,Lycaon,0.0,Hugo,0.0,Robin,4521
85b95a7c345b11f0b35a8878734f76cf,2,3,20666,Notorious - Dead End Butcher,Graceful Mastery,Vivian,0,Yanagi,0.0,Miyabi,0.0,Agent Gulliver,4521
85b95a7c345b11f0b35a8878734f76cf,3,3,21591,Autonomous Assault Unit - Typhon Destroyer,Raging Storm,Astra Yao,0,Trigger,0.0,Soldier 0 - Anby,0.0,Plugboo,4521
85b95ace345b11f0a58e8878734f76cf,1,3,23489,Notorious - Marionette,Worn Out,Evelyn,0,Koleda,0.0,Astra Yao,0.0,Snap,3017
85b95ace345b11f0a58e8878734f76cf,2,3,26690,Notorious - Dead End Butcher,Graceful Mastery,Yanagi,0,Vivian,0.0,Rina,0.0,Robin,3017
85b95ace345b11f0a58e8878734f76cf,3,3,23491,Autonomous Assault Unit - Typhon Destroyer,Graceful Mastery,Miyabi,0,Caesar,0.0,Lucy,4.0,Agent Gulliver,3017
85b95b1e345b11f08dfb8878734f76cf,1,3,27007,Notorious - Marionette,Raging Storm,Miyabi,0,Lycaon,1.0,Soukaku,6.0,Sharkboo,5993
85b95b1e345b11f08dfb8878734f76cf,2,3,22098,Notorious - Dead End Butcher,Graceful Mastery,Piper,6,Vivian,0.0,Astra Yao,0.0,Snap,5993
85b95b6e345b11f08d748878734f76cf,2,2,14921,Notorious - Dead End Butcher,Raging Storm,Ellen,1,Lighter,0.0,Astra Yao,0.0,Butler,8229
85b95b6e345b11f08d748878734f76cf,3,1,12893,Autonomous Assault Unit - Typhon Destroyer,Worn Out,Soldier 0 - Anby,0,Trigger,0.0,Pulchra,2.0,Plugboo,8229
85b95bbc345b11f0a6698878734f76cf,1,3,33004,Notorious - Marionette,Worn Out,Hugo,0,Lycaon,2.0,Trigger,0.0,Robin,845
85b95bbc345b11f0a6698878734f76cf,2,3,30652,Notorious - Dead End Butcher,Graceful Mastery,Miyabi,0,Burnice,0.0,Lucy,6.0,Rocketboo,845
85b95bbc345b11f0a6698878734f76cf,3,3,34398,Autonomous Assault Unit - Typhon Destroyer,Graceful Mastery,Jane,0,Vivian,0.0,Astra Yao,1.0,Snap,845
85b95c0a345b11f098608878734f76cf,1,3,28635,Notorious - Marionette,Graceful Mastery,Miyabi,0,Vivian,0.0,Rina,1.0,Robin,6512
85b95c0a345b11f098608878734f76cf,2,2,15874,Notorious - Dead End Butcher,Graceful Mastery,Evelyn,0,Burnice,1.0,Astra Yao,1.0,Snap,6512
85b95c5a345b11f093678878734f76cf,1,3,26966,Notorious - Marionette,Graceful Mastery,Miyabi,0,Zhu Yuan,0.0,Astra Yao,1.0,Resonaboo,4458
85b95c5a345b11f093678878734f76cf,2,1,8187,Notorious - Dead End Butcher,Graceful Mastery,Yanagi,0,Jane,0.0,Caesar,0.0,Knightboo,4458
85b95c5a345b11f093678878734f76cf,3,3,21349,Autonomous Assault Unit - Typhon Destroyer,Raging Storm,Soldier 0 - Anby,0,Trigger,0.0,Rina,1.0,Plugboo,4458
85b95cac345b11f0a3d48878734f76cf,1,3,25233,Notorious - Marionette,Worn Out,Hugo,0,Lighter,0.0,Lycaon,1.0,Robin,1074
85b95cac345b11f0a3d48878734f76cf,2,3,37943,Notorious - Dead End Butcher,Graceful Mastery,Miyabi,1,Yanagi,0.0,Astra Yao,0.0,Agent Gulliver,1074
85b95cac345b11f0a3d48878734f76cf,3,3,21544,Autonomous Assault Unit - Typhon Destroyer,Raging Storm,Soldier 0 - Anby,1,Pulchra,6.0,Lucy,6.0,Knightboo,1074
85b95d04345b11f0a76c8878734f76cf,1,3,24373,Notorious - Marionette,Raging Storm,Astra Yao,0,Corin,6.0,Nicole,6.0,Snap,954
85b95d04345b11f0a76c8878734f76cf,2,3,30258,Notorious - Dead End Butcher,Graceful Mastery,Miyabi,0,Burnice,0.0,Lucy,6.0,Rocketboo,954
85b95d04345b11f0a76c8878734f76cf,3,3,31892,Autonomous Assault Unit - Typhon Destroyer,Worn Out,Qingyi,3,Rina,1.0,Harumasa,0.0,Plugboo,954
85b95d55345b11f096318878734f76cf,1,3,27347,Notorious - Marionette,Graceful Mastery,Miyabi,0,Yanagi,0.0,Rina,2.0,Agent Gulliver,3084
