uid,floor,node,rating,time,ch1,ch1_rank,ch2,ch2_rank,ch3,ch3_rank,bangboo
f0172490557811f0951d8878734f76cf,7,1,S,119,Astra Yao,0,Miyabi,0.0,Soukaku,6.0,Agent Gulliver
f0172490557811f0951d8878734f76cf,7,2,S,160,Yixuan,0,Pan Yinhu,6.0,,,Belion
f0172490557811f0951d8878734f76cf,6,1,S,78,Astra Yao,0,Miyabi,0.0,Soukaku,6.0,Agent Gulliver
f0172490557811f0951d8878734f76cf,6,2,S,130,Yixuan,0,Pan Yinhu,6.0,,,Belion
eff4e05c557811f0aca98878734f76cf,7,1,A,200,Miyabi,0,Lycaon,1.0,Soukaku,6.0,Agent Gulliver
eff4e05c557811f0aca98878734f76cf,7,2,A,157,Yixuan,0,Pan Yinhu,6.0,Astra Yao,0.0,Bangvolver
eff4e05c557811f0aca98878734f76cf,6,1,S,93,Miyabi,0,Trigger,0.0,Yanagi,0.0,Agent Gulliver
eff4e05c557811f0aca98878734f76cf,6,2,S,119,Yixuan,0,Pan Yinhu,6.0,Astra Yao,0.0,Bangvolver
eff4e16f557811f0be528878734f76cf,7,1,S,169,Miyabi,1,Trigger,0.0,Yanagi,0.0,Agent Gulliver
eff4e16f557811f0be528878734f76cf,7,2,S,120,Astra Yao,0,Yixuan,0.0,Nicole,6.0,Resonaboo
eff4e16f557811f0be528878734f76cf,6,1,S,120,Miyabi,1,Rina,1.0,Yanagi,0.0,Agent Gulliver
eff4e16f557811f0be528878734f76cf,6,2,S,102,Ellen,2,Trigger,0.0,Astra Yao,0.0,Sharkboo
f017275b557811f08a488878734f76cf,7,1,S,118,Miyabi,2,Soukaku,6.0,,,
f017275b557811f08a488878734f76cf,7,2,S,98,Yixuan,2,Pan Yinhu,6.0,,,
f017275b557811f08a488878734f76cf,6,1,S,77,Miyabi,2,Rina,1.0,Soukaku,6.0,Sharkboo
f017275b557811f08a488878734f76cf,6,2,S,60,Yixuan,2,Qingyi,0.0,Astra Yao,0.0,Resonaboo
f0172808557811f0b4738878734f76cf,7,1,S,142,Miyabi,1,Vivian,0.0,Nicole,6.0,Robin
f0172808557811f0b4738878734f76cf,7,2,S,105,Yixuan,1,Pan Yinhu,5.0,Astra Yao,0.0,Snap
f0172808557811f0b4738878734f76cf,6,1,S,84,Miyabi,1,Vivian,0.0,Nicole,6.0,Robin
f0172808557811f0b4738878734f76cf,6,2,S,58,Yixuan,1,Pan Yinhu,5.0,Astra Yao,0.0,Snap
f01728b4557811f0abd18878734f76cf,7,1,S,123,Ellen,0,Lighter,0.0,Astra Yao,1.0,Sharkboo
f01728b4557811f0abd18878734f76cf,7,2,S,153,Jane,0,Vivian,0.0,Nicole,6.0,Resonaboo
f01728b4557811f0abd18878734f76cf,6,1,S,102,Jane,0,Vivian,0.0,Nicole,6.0,Resonaboo
f01728b4557811f0abd18878734f76cf,6,2,S,93,Ellen,0,Lighter,0.0,Astra Yao,1.0,Sharkboo
eff4e3ac557811f0906a8878734f76cf,7,1,S,115,Astra Yao,0,Miyabi,1.0,Nicole,6.0,Resonaboo
eff4e3ac557811f0906a8878734f76cf,7,2,S,114,Yixuan,0,Pan Yinhu,4.0,Pulchra,6.0,Belion
eff4e3ac557811f0906a8878734f76cf,6,1,S,57,Astra Yao,0,Miyabi,1.0,Nicole,6.0,Resonaboo
eff4e3ac557811f0906a8878734f76cf,6,2,S,82,Yixuan,0,Pan Yinhu,4.0,Pulchra,6.0,Belion
