uid,floor,node,rating,time,ch1,ch1_rank,ch2,ch2_rank,ch3,ch3_rank,bangboo
ac6fcbf1dc2511efb4628878734f76cf,7,1,S,72,Miyabi,0,Soukaku,6.0,,Sharkboo,
ac6fcbf1dc2511efb4628878734f76cf,7,2,S,151,Zhu Yuan,0,Qingyi,0.0,Nicole,5,Resonaboo
ac6fcbf1dc2511efb4628878734f76cf,6,1,S,70,Miyabi,0,Soukaku,6.0,,Sharkboo,
ac6fcbf1dc2511efb4628878734f76cf,6,2,S,108,Jane,0,Seth,2.0,Lucy,4,Amillion
ac6fcbf1dc2511efb4628878734f76cf,5,1,S,57,Miyabi,0,Soukaku,6.0,,Sharkboo,
ac6fcbf1dc2511efb4628878734f76cf,5,2,S,114,Jane,0,Seth,2.0,Lucy,4,Amillion
ac6fcbf1dc2511efb4628878734f76cf,4,1,S,40,Miyabi,0,Soukaku,6.0,,Sharkboo,
ac6fcbf1dc2511efb4628878734f76cf,4,2,S,89,Zhu Yuan,0,Qingyi,0.0,Nicole,5,Resonaboo
ac6fcbf2dc2511efba7b8878734f76cf,7,1,S,63,Nicole,6,Miyabi,2.0,Soukaku,6,Agent Gulliver
ac6fcbf2dc2511efba7b8878734f76cf,7,2,S,181,Seth,6,Rina,0.0,Yanagi,0,Red Moccus
ac6fcbf2dc2511efba7b8878734f76cf,6,1,S,63,Nicole,6,Miyabi,2.0,Yanagi,0,Agent Gulliver
ac6fcbf2dc2511efba7b8878734f76cf,6,2,S,80,Burnice,0,Lucy,6.0,Jane,0,Red Moccus
ac6fcbf2dc2511efba7b8878734f76cf,5,1,S,44,Nicole,6,Miyabi,2.0,Yanagi,0,Agent Gulliver
ac6fcbf2dc2511efba7b8878734f76cf,5,2,S,111,Burnice,0,Lucy,6.0,Jane,0,Red Moccus
ac6fcbf2dc2511efba7b8878734f76cf,4,1,S,38,Nicole,6,Miyabi,2.0,Lucy,6,Agent Gulliver
ac6fcbf2dc2511efba7b8878734f76cf,4,2,S,131,Yanagi,0,Seth,6.0,Rina,0,Electroboo
ac6fcbf3dc2511ef8b8b8878734f76cf,7,1,S,162,Ellen,0,Lycaon,1.0,Soukaku,6,Sharkboo
ac6fcbf3dc2511ef8b8b8878734f76cf,7,2,S,90,Miyabi,0,Rina,0.0,Yanagi,0,Agent Gulliver
ac6fcbf3dc2511ef8b8b8878734f76cf,6,1,S,155,Ellen,0,Lycaon,1.0,Soukaku,6,Sharkboo
