uid,floor,node,rating,time,ch1,ch1_rank,ch2,ch2_rank,ch3,ch3_rank,bangboo
85b954ff345b11f0acbb8878734f76cf,7,1,S,144,Zhu Yuan,0,Qingyi,0.0,Nicole,6.0,Resonaboo
85b954ff345b11f0acbb8878734f76cf,7,2,S,151,Astra Yao,0,Miyabi,0.0,Soukaku,6.0,Agent Gulliver
85b954ff345b11f0acbb8878734f76cf,6,1,S,166,Zhu Yuan,0,Qingyi,0.0,Nicole,6.0,Resonaboo
85b954ff345b11f0acbb8878734f76cf,6,2,S,83,Astra Yao,0,Miyabi,0.0,Soukaku,6.0,Agent Gulliver
85a69c3f345b11f084028878734f76cf,7,1,S,108,Burnice,0,Lucy,6.0,Jane,0.0,Red Moccus
85a69c3f345b11f084028878734f76cf,7,2,S,95,Astra Yao,0,Nicole,6.0,Miyabi,2.0,Resonaboo
85a69c3f345b11f084028878734f76cf,6,1,S,158,Astra Yao,0,Trigger,0.0,Soldier 0 - Anby,0.0,Snap
85a69c3f345b11f084028878734f76cf,6,2,S,79,Miyabi,2,Nicole,6.0,Yanagi,0.0,Agent Gulliver
85b95700345b11f0876d8878734f76cf,7,1,S,103,Soldier 0 - Anby,0,Trigger,0.0,Astra Yao,0.0,Plugboo
85b95700345b11f0876d8878734f76cf,7,2,S,117,Miyabi,2,Rina,1.0,Soukaku,6.0,Sharkboo
85b95700345b11f0876d8878734f76cf,6,1,S,90,Soldier 0 - Anby,0,Trigger,0.0,Astra Yao,0.0,Plugboo
85b95700345b11f0876d8878734f76cf,6,2,S,73,Miyabi,2,Rina,1.0,Soukaku,6.0,Sharkboo
85b9577e345b11f08bd18878734f76cf,7,1,S,36,Hugo,2,Lycaon,1.0,Lighter,1.0,Robin
85b9577e345b11f08bd18878734f76cf,7,2,S,142,Harumasa,2,Qingyi,1.0,Rina,1.0,Plugboo
85b9577e345b11f08bd18878734f76cf,6,1,S,86,Harumasa,2,Qingyi,1.0,Rina,1.0,Plugboo
85b9577e345b11f08bd18878734f76cf,6,2,S,61,Hugo,2,Lycaon,1.0,Lighter,1.0,Robin
85a69de8345b11f0a7e78878734f76cf,7,1,S,77,Evelyn,0,Caesar,0.0,Astra Yao,0.0,Snap
85a69de8345b11f0a7e78878734f76cf,7,2,S,97,Miyabi,1,Vivian,0.0,Nicole,6.0,Sharkboo
85a69de8345b11f0a7e78878734f76cf,6,1,S,153,Harumasa,0,Qingyi,0.0,Nicole,6.0,Plugboo
85a69de8345b11f0a7e78878734f76cf,6,2,S,53,Miyabi,1,Vivian,0.0,Astra Yao,0.0,Robin
85b957e0345b11f0ba9a8878734f76cf,7,1,S,78,Zhu Yuan,0,Qingyi,0.0,Nicole,6.0,Resonaboo
85b957e0345b11f0ba9a8878734f76cf,7,2,S,73,Miyabi,0,Vivian,0.0,Soukaku,6.0,Sharkboo
85b957e0345b11f0ba9a8878734f76cf,6,1,S,108,Harumasa,0,Trigger,0.0,Astra Yao,0.0,Plugboo
85b957e0345b11f0ba9a8878734f76cf,6,2,S,82,Zhu Yuan,0,Qingyi,0.0,Nicole,6.0,Resonaboo
85b9583f345b11f0a4128878734f76cf,7,1,S,169,Jane,1,Koleda,2.0,Evelyn,0.0,Red Moccus
85b9583f345b11f0a4128878734f76cf,7,2,S,115,Miyabi,0,Vivian,0.0,Astra Yao,0.0,Resonaboo
85b9583f345b11f0a4128878734f76cf,6,1,S,219,Harumasa,0,Trigger,0.0,Nicole,6.0,Agent Gulliver
85b9583f345b11f0a4128878734f76cf,6,2,S,66,Miyabi,0,Vivian,0.0,Astra Yao,0.0,Resonaboo
85b95892345b11f0ad168878734f76cf,7,1,S,57,Astra Yao,1,Evelyn,0.0,Caesar,1.0,Snap
85b95892345b11f0ad168878734f76cf,7,2,S,64,Miyabi,2,Vivian,0.0,Nicole,6.0,Robin
85b95892345b11f0ad168878734f76cf,6,1,S,152,Astra Yao,1,Soldier 0 - Anby,0.0,Caesar,1.0,Snap
85b95892345b11f0ad168878734f76cf,6,2,S,64,Miyabi,2,Vivian,0.0,Nicole,6.0,Robin
85b958e3345b11f0ab808878734f76cf,7,1,S,67,Burnice,0,Lucy,6.0,Miyabi,0.0,Red Moccus
85b958e3345b11f0ab808878734f76cf,7,2,S,144,Vivian,0,Rina,1.0,Yanagi,0.0,Robin
85b958e3345b11f0ab808878734f76cf,6,1,S,82,Vivian,0,Rina,1.0,Yanagi,0.0,Robin
85b958e3345b11f0ab808878734f76cf,6,2,S,71,Miyabi,0,Lycaon,2.0,Soukaku,6.0,Sharkboo
85b95932345b11f0a7858878734f76cf,7,1,S,114,Astra Yao,0,Ellen,0.0,Lycaon,0.0,Sharkboo
85b95932345b11f0a7858878734f76cf,7,2,S,117,Vivian,0,Miyabi,0.0,Nicole,6.0,Robin
85b95932345b11f0a7858878734f76cf,6,1,S,162,Rina,3,Harumasa,0.0,Qingyi,0.0,Plugboo
85b95932345b11f0a7858878734f76cf,6,2,S,62,Astra Yao,0,Miyabi,0.0,Vivian,0.0,Robin
85b9597f345b11f09ab78878734f76cf,7,1,S,157,Ellen,0,Qingyi,0.0,Nicole,6.0,Butler
85b9597f345b11f09ab78878734f76cf,7,2,S,84,Miyabi,0,Vivian,0.0,Astra Yao,0.0,Robin
85b9597f345b11f09ab78878734f76cf,6,1,S,90,Soldier 0 - Anby,0,Trigger,0.0,Nicole,6.0,Plugboo
