uid,floor,node,rating,time,ch1,ch1_rank,ch2,ch2_rank,ch3,ch3_rank,bangboo
67c7890ac5f411efbd3b8878734f76cf,7,1,S,107,Jane,0,Seth,2.0,Lucy,4,Amillion
67c7890ac5f411efbd3b8878734f76cf,7,2,S,112,Miyabi,0,Soukaku,6.0,,Sharkboo,
67c7890ac5f411efbd3b8878734f76cf,6,1,S,100,Jane,0,Seth,2.0,Lucy,4,Amillion
67c7890ac5f411efbd3b8878734f76cf,6,2,S,78,Miyabi,0,Soukaku,6.0,,Sharkboo,
67c7890ac5f411efbd3b8878734f76cf,5,1,S,103,Zhu Yuan,0,Qingyi,0.0,Nicole,5,Resonaboo
67c7890ac5f411efbd3b8878734f76cf,5,2,S,88,Miyabi,0,Soukaku,6.0,,Sharkboo,
67c7890ac5f411efbd3b8878734f76cf,4,1,S,119,Zhu Yuan,0,Qingyi,0.0,Nicole,5,Resonaboo
67c7890ac5f411efbd3b8878734f76cf,4,2,S,56,Jane,0,Seth,2.0,Lucy,4,Amillion
67c7890bc5f411ef94808878734f76cf,7,1,S,101,Burnice,0,Lucy,5.0,Jane,0,Red Moccus
67c7890bc5f411ef94808878734f76cf,7,2,S,97,Nicole,6,Yanagi,0.0,Miyabi,0,Agent Gulliver
67c7890bc5f411ef94808878734f76cf,6,1,S,92,Burnice,0,Lucy,5.0,Jane,0,Red Moccus
67c7890bc5f411ef94808878734f76cf,6,2,S,92,Nicole,6,Yanagi,0.0,Miyabi,0,Agent Gulliver
67c7890bc5f411ef94808878734f76cf,5,1,S,107,Burnice,0,Lucy,5.0,Jane,0,Red Moccus
67c7890bc5f411ef94808878734f76cf,5,2,S,101,Nicole,6,Yanagi,0.0,Miyabi,0,Agent Gulliver
67c7890bc5f411ef94808878734f76cf,4,1,S,60,Burnice,0,Lucy,5.0,Jane,0,Red Moccus
67c7890bc5f411ef94808878734f76cf,4,2,S,59,Nicole,6,Yanagi,0.0,Miyabi,0,Agent Gulliver
67c7890cc5f411efa9398878734f76cf,7,1,S,133,Piper,6,Caesar,0.0,Lucy,4,Bangvolver
67c7890cc5f411efa9398878734f76cf,7,2,S,93,Miyabi,0,Rina,0.0,Yanagi,0,Agent Gulliver
67c7890cc5f411efa9398878734f76cf,6,1,S,73,Miyabi,0,Caesar,0.0,Yanagi,0,Agent Gulliver
67c7890cc5f411efa9398878734f76cf,6,2,S,157,Ellen,0,Lycaon,1.0,Soukaku,6,Sharkboo
67c7890cc5f411efa9398878734f76cf,5,1,S,70,Miyabi,0,Caesar,0.0,Yanagi,0,Agent Gulliver
67c7890cc5f411efa9398878734f76cf,5,2,S,130,Ellen,0,Lycaon,1.0,Soukaku,6,Sharkboo
67c7890cc5f411efa9398878734f76cf,4,1,S,70,Miyabi,0,Caesar,0.0,Yanagi,0,Agent Gulliver
67c7890cc5f411efa9398878734f76cf,4,2,S,108,Ellen,0,Lycaon,1.0,Soukaku,6,Sharkboo
67c7890dc5f411efa8a38878734f76cf,7,1,S,102,Jane,0,Seth,5.0,Anby,6,Plugboo
67c7890dc5f411efa8a38878734f76cf,7,2,S,180,Ellen,0,Caesar,0.0,Rina,1,Butler
