uid,floor,node,rating,time,ch1,ch1_rank,ch2,ch2_rank,ch3,ch3_rank,bangboo
8a4eda5265f811f0a4d78878734f76cf,7,1,S,121,Vivian,0,Yuzuha,0.0,Jane,0.0,Snap
8a4eda5265f811f0a4d78878734f76cf,7,2,S,135,Yixuan,0,Pan Yinhu,6.0,Ju Fufu,0.0,Belion
8a4eda5265f811f0a4d78878734f76cf,6,1,S,94,Vivian,0,Yuzuha,0.0,Jane,0.0,Snap
8a4eda5265f811f0a4d78878734f76cf,6,2,S,89,Astra Yao,0,Miyabi,0.0,Soukaku,6.0,Agent Gulliver
8a4edc1c65f811f0a2fa8878734f76cf,7,1,S,118,Yuzuha,0,Burnice,0.0,Jane,0.0,Snap
8a4edc1c65f811f0a2fa8878734f76cf,7,2,S,133,Yixuan,0,Pan Yinhu,1.0,Ju Fufu,0.0,Miss Esme
8a4edc1c65f811f0a2fa8878734f76cf,6,1,S,84,Yuzuha,0,Burnice,0.0,Jane,0.0,Miss Esme
8a4edc1c65f811f0a2fa8878734f76cf,6,2,S,90,Astra Yao,0,Miyabi,2.0,Yanagi,0.0,Snap
8a4edcef65f811f084458878734f76cf,7,1,A,194,Piper,6,Yuzuha,0.0,Miyabi,0.0,Agent Gulliver
8a4edcef65f811f084458878734f76cf,7,2,A,185,Yixuan,0,Pan Yinhu,6.0,Astra Yao,0.0,Bangvolver
8a4edcef65f811f084458878734f76cf,6,1,A,148,Piper,6,Yuzuha,0.0,Miyabi,0.0,Agent Gulliver
8a4edcef65f811f084458878734f76cf,6,2,A,175,Yixuan,0,Pan Yinhu,6.0,Astra Yao,0.0,Bangvolver
8a4edd8a65f811f0b0648878734f76cf,7,1,S,138,Miyabi,2,Yanagi,0.0,Soukaku,6.0,Sharkboo
8a4edd8a65f811f0b0648878734f76cf,7,2,S,120,Yixuan,2,Qingyi,0.0,Astra Yao,0.0,Resonaboo
8a4edd8a65f811f0b0648878734f76cf,6,1,S,89,Yixuan,2,Qingyi,0.0,Astra Yao,0.0,Resonaboo
8a4edd8a65f811f0b0648878734f76cf,6,2,S,81,Miyabi,2,Yanagi,0.0,Soukaku,6.0,Sharkboo
8a4ede1965f811f0b6c48878734f76cf,7,1,S,136,Harumasa,2,Qingyi,1.0,Rina,1.0,Robin
8a4ede1965f811f0b6c48878734f76cf,7,2,S,98,Hugo,2,Lycaon,1.0,Lighter,1.0,Sharkboo
8a4ede1965f811f0b6c48878734f76cf,6,1,S,111,Piper,6,Vivian,0.0,Lucy,6.0,Robin
8a4ede1965f811f0b6c48878734f76cf,6,2,S,73,Hugo,2,Lycaon,1.0,Lighter,1.0,Sharkboo
8a4ede9e65f811f0a7078878734f76cf,7,1,S,125,Evelyn,0,Ju Fufu,0.0,Astra Yao,0.0,Snap
8a4ede9e65f811f0a7078878734f76cf,7,2,S,102,Miyabi,1,Yuzuha,0.0,Vivian,0.0,Robin
8a4ede9e65f811f0a7078878734f76cf,6,1,S,87,Evelyn,0,Caesar,0.0,Astra Yao,0.0,Snap
8a4ede9e65f811f0a7078878734f76cf,6,2,S,63,Miyabi,1,Yuzuha,0.0,Vivian,0.0,Robin
8a4edf1d65f811f087d98878734f76cf,7,1,S,112,Jane,0,Vivian,0.0,Yuzuha,0.0,Officer Cui
8a4edf1d65f811f087d98878734f76cf,7,2,S,168,Zhu Yuan,0,Qingyi,0.0,Nicole,6.0,Resonaboo
8a4edf1d65f811f087d98878734f76cf,6,1,S,86,Jane,0,Vivian,0.0,Yuzuha,0.0,Officer Cui
8a4edf1d65f811f087d98878734f76cf,6,2,S,77,Ellen,0,Lighter,0.0,Astra Yao,1.0,Resonaboo
8a4edf9165f811f08c468878734f76cf,7,1,S,118,Jane,1,Burnice,0.0,Yuzuha,0.0,Rocketboo
8a4edf9165f811f08c468878734f76cf,7,2,S,152,Miyabi,0,Koleda,3.0,Astra Yao,0.0,Agent Gulliver
8a4edf9165f811f08c468878734f76cf,6,1,S,123,Evelyn,0,Koleda,3.0,Astra Yao,0.0,Snap
8a4edf9165f811f08c468878734f76cf,6,2,S,88,Miyabi,0,Vivian,0.0,Yuzuha,0.0,Robin
8a4edfff65f811f0a3d28878734f76cf,7,1,S,106,Astra Yao,1,Evelyn,0.0,Lighter,0.0,Snap
8a4edfff65f811f0a3d28878734f76cf,7,2,S,80,Yuzuha,0,Miyabi,2.0,Vivian,0.0,Robin
8a4edfff65f811f0a3d28878734f76cf,6,1,S,58,Astra Yao,1,Evelyn,0.0,Lighter,0.0,Snap
8a4edfff65f811f0a3d28878734f76cf,6,2,S,66,Yuzuha,0,Miyabi,2.0,Vivian,0.0,Robin
8a4ee07865f811f0acae8878734f76cf,7,1,S,176,Jane,0,Burnice,0.0,Lucy,6.0,Rocketboo
